order_id,customer_id,sku,order_date,channel,qty,order_value_inr,lot_code
VR882432,C108768,VA-SP-ORB,2024-08-01,Amazon,2,10798,ORB-2406-2
VR884330,C103520,VA-SP-ORB,2024-08-01,Amazon,1,5099,ORB-2405-1
VR885728,C101303,VA-EB-PL1,2024-08-01,vireo.in,1,2374,PL1-2405-4
VR889386,C108549,VA-AC-CBL,2024-08-01,vireo.in,2,798,CBL-2406-3
VR906433,C103666,VA-HP-ST2,2024-08-01,vireo.in,1,4749,ST2-2405-2
VR909854,C101422,VA-SW-NX1,2024-08-01,Flipkart,1,4999,NX1-2407-1
VR882104,C105881,VA-AC-CBL,2024-08-02,vireo.in,1,339,CBL-2404-3
VR887509,C103562,VA-EB-PL1,2024-08-02,vireo.in,1,1999,PL1-2407-1
VR890987,C108354,VA-NB-ARC,2024-08-02,Amazon,1,1299,ARC-2407-4
VR892603,C108288,VA-EB-PL1,2024-08-02,Amazon,1,2499,PL1-2406-2
VR894976,C107679,VA-EB-PL1,2024-08-02,Flipkart,1,2499,PL1-2406-1
VR903840,C100586,VA-NB-ARC,2024-08-02,Amazon,1,1299,ARC-2406-3
VR904415,C109030,VA-SW-NX1,2024-08-02,vireo.in,1,3999,NX1-2405-4
VR906185,C109006,VA-EB-PL1,2024-08-02,vireo.in,1,2249,PL1-2404-4
VR906956,C103755,VA-EB-PL1,2024-08-02,vireo.in,1,2499,PL1-2405-3
VR884715,C100501,VA-SW-FIT,2024-08-03,Amazon,1,1699,FIT-2404-3
VR889449,C100915,VA-EB-PL1,2024-08-03,Flipkart,1,2499,PL1-2405-3
VR889709,C101101,VA-SW-FIT,2024-08-03,vireo.in,2,3998,FIT-2406-1
VR893818,C105976,VA-EB-PL1,2024-08-03,vireo.in,1,2499,PL1-2405-1
VR895671,C104386,VA-SW-FIT,2024-08-03,vireo.in,1,1699,FIT-2405-1
VR896179,C106342,VA-SW-NX1,2024-08-03,vireo.in,1,4999,NX1-2405-2
VR899301,C102849,VA-SW-NX1,2024-08-03,Amazon,1,4249,NX1-2404-1
VR902803,C108237,VA-EB-PL1,2024-08-03,vireo.in,1,2499,PL1-2407-4
VR910303,C106293,VA-SW-FIT,2024-08-03,Amazon,1,1799,FIT-2406-4
VR883707,C105529,VA-SP-ORB,2024-08-04,vireo.in,1,5699,ORB-2405-2
VR889973,C107111,VA-SP-ORB,2024-08-04,Amazon,1,5699,ORB-2407-4
VR891462,C107396,VA-AC-CBL,2024-08-04,vireo.in,1,319,CBL-2405-2
VR901892,C104009,VA-SW-FIT,2024-08-04,Flipkart,2,3398,FIT-2407-1
VR903991,C101874,VA-EB-PL1,2024-08-04,vireo.in,1,2124,PL1-2404-4
VR904547,C102097,VA-SW-FIT,2024-08-04,vireo.in,1,1999,FIT-2407-2
VR891664,C105321,VA-EB-PL1,2024-08-05,Flipkart,1,2249,PL1-2405-2
VR893801,C103341,VA-SW-NX1,2024-08-05,vireo.in,1,3999,NX1-2405-3
VR896000,C101512,VA-EB-PL1,2024-08-05,Amazon,1,1999,PL1-2404-2
VR896661,C103461,VA-NB-ARC,2024-08-05,Amazon,1,1234,ARC-2404-3
VR896832,C107833,VA-HP-ST2,2024-08-05,Amazon,1,4749,ST2-2407-1
VR897212,C105490,VA-SW-FIT,2024-08-05,Amazon,1,1799,FIT-2405-2
VR898793,C105613,VA-EB-PL1,2024-08-05,vireo.in,1,1999,PL1-2404-2
VR898797,C108575,VA-SW-NX1,2024-08-05,Amazon,2,9998,NX1-2406-2
VR899628,C102848,VA-EB-PL1,2024-08-05,Amazon,2,4498,PL1-2404-3
VR904528,C106159,VA-SW-NX1,2024-08-05,Flipkart,1,3999,NX1-2404-4
VR885042,C103376,VA-EB-PL1,2024-08-06,Amazon,1,1999,PL1-2406-3
VR894903,C104955,VA-SW-NX1,2024-08-06,Amazon,1,4999,NX1-2406-1
VR899708,C108422,VA-SW-FIT,2024-08-06,vireo.in,1,1999,FIT-2407-3
VR910308,C106623,VA-SW-FIT,2024-08-06,vireo.in,1,1699,FIT-2406-1
VR888690,C104459,VA-EB-PL1,2024-08-07,vireo.in,1,1999,PL1-2405-2
VR899253,C104371,VA-HP-ST2,2024-08-07,vireo.in,1,4499,ST2-2406-1
VR904462,C107518,VA-EB-PL1,2024-08-07,Flipkart,1,1999,PL1-2406-1
VR906159,C104299,VA-SP-ORB,2024-08-07,vireo.in,1,5099,ORB-2406-2
VR906244,C102977,VA-HP-ST2,2024-08-07,vireo.in,1,3999,ST2-2407-4
VR907942,C105388,VA-SW-FIT,2024-08-07,vireo.in,1,1999,FIT-2406-3
VR908975,C106042,VA-NB-ARC,2024-08-07,Amazon,1,1234,ARC-2407-1
VR909628,C108489,VA-EB-PL1,2024-08-07,vireo.in,1,2249,PL1-2405-4
VR884148,C105854,VA-EB-PL1,2024-08-08,vireo.in,1,1999,PL1-2407-1
VR892476,C101470,VA-HP-ST2,2024-08-08,Amazon,1,4999,ST2-2405-1
VR893792,C104686,VA-SW-FIT,2024-08-08,vireo.in,1,1599,FIT-2406-3
VR893857,C106019,VA-SW-FIT,2024-08-08,vireo.in,1,1999,FIT-2405-3
VR896869,C106252,VA-HP-ST2,2024-08-08,Amazon,1,4749,ST2-2405-3
VR899661,C100418,VA-EB-PL1,2024-08-08,vireo.in,1,2249,PL1-2406-4
VR900514,C106636,VA-HP-ST2,2024-08-08,Amazon,1,3999,ST2-2405-3
VR906768,C103213,VA-EB-PL1,2024-08-08,Amazon,1,2499,PL1-2407-4
VR907255,C105301,VA-EB-PL1,2024-08-08,Amazon,1,2374,PL1-2405-4
VR881024,C109340,VA-AC-CH65,2024-08-09,Amazon,2,2398,CH65-2405-4
VR890271,C105770,VA-HP-ST2,2024-08-09,Amazon,1,4999,ST2-2406-2
VR894923,C102950,VA-HP-ST2,2024-08-09,vireo.in,1,3999,ST2-2405-2
VR895940,C103276,VA-EB-PL1,2024-08-09,Amazon,1,2249,PL1-2406-3
VR895951,C103900,VA-EB-PL1,2024-08-09,Amazon,1,2374,PL1-2406-1
VR901186,C107028,VA-SW-FIT,2024-08-09,vireo.in,1,1799,FIT-2405-2
VR904148,C102932,VA-SW-FIT,2024-08-09,vireo.in,1,1999,FIT-2405-4
VR906638,C104244,VA-EB-PL1,2024-08-09,vireo.in,2,4998,PL1-2406-3
VR906706,C105266,VA-EB-PL1,2024-08-09,Flipkart,1,2374,PL1-2407-4
VR883431,C104864,VA-SW-FIT,2024-08-10,vireo.in,1,1599,FIT-2405-3
VR898313,C107821,VA-EB-PL1,2024-08-10,vireo.in,1,2499,PL1-2406-4
VR899348,C102156,VA-EB-PL1,2024-08-10,vireo.in,1,2124,PL1-2407-1
VR908074,C101914,VA-SW-NX1,2024-08-10,vireo.in,1,4249,NX1-2406-4
VR881893,C104612,VA-NB-ARC,2024-08-11,vireo.in,1,1039,ARC-2406-2
VR882724,C101034,VA-NB-ARC,2024-08-11,Amazon,1,1299,ARC-2407-3
VR883904,C100248,VA-SW-FIT,2024-08-11,Amazon,1,1699,FIT-2404-1
VR884021,C104943,VA-HP-ST2,2024-08-11,vireo.in,2,9998,ST2-2405-2
VR884638,C107878,VA-EB-PL1,2024-08-11,vireo.in,1,2499,PL1-2407-3
VR889540,C104358,VA-HP-ST2,2024-08-11,vireo.in,1,4499,ST2-2405-3
VR890163,C106115,VA-EB-PL1,2024-08-11,vireo.in,1,2374,PL1-2406-2
VR892426,C109307,VA-SW-NX1,2024-08-11,Flipkart,1,4499,NX1-2407-3
VR900714,C104725,VA-AC-CBL,2024-08-11,Amazon,1,359,CBL-2406-1
VR902684,C104515,VA-EB-PL1,2024-08-11,vireo.in,1,2249,PL1-2404-4
VR907820,C108113,VA-SW-FIT,2024-08-11,Amazon,1,1999,FIT-2404-2
VR909453,C105843,VA-AC-CH65,2024-08-11,vireo.in,1,1499,CH65-2406-4
VR887754,C104435,VA-SW-FIT,2024-08-12,vireo.in,1,1999,FIT-2406-4
VR889826,C101100,VA-SP-ORB,2024-08-12,vireo.in,1,5699,ORB-2406-1
VR895026,C107537,VA-EB-PL1,2024-08-12,vireo.in,1,2499,PL1-2407-2
VR899185,C106195,VA-HP-ST2,2024-08-12,Flipkart,1,4999,ST2-2405-2
VR901921,C101555,VA-EB-PL1,2024-08-12,vireo.in,1,2374,PL1-2406-3
VR905865,C104119,VA-SP-ORB,2024-08-12,vireo.in,1,5399,ORB-2406-1
VR907245,C109138,VA-SW-FIT,2024-08-12,Amazon,1,1999,FIT-2407-2
VR885633,C101519,VA-SW-NX1,2024-08-13,vireo.in,1,3999,NX1-2405-2
VR896668,C102098,VA-HP-ST2,2024-08-13,vireo.in,1,4499,ST2-2404-2
VR902048,C101122,VA-EB-PL1,2024-08-13,vireo.in,1,1999,PL1-2407-3
VR906448,C108188,VA-EB-PL1,2024-08-13,vireo.in,1,2249,PL1-2406-3
VR907609,C105940,VA-EB-PL1,2024-08-13,Flipkart,1,2249,PL1-2406-2
VR880214,C103075,VA-NB-ARC,2024-08-14,Amazon,1,1299,ARC-2405-4
VR882165,C108272,VA-SW-FIT,2024-08-14,vireo.in,1,1999,FIT-2406-3
VR882690,C107567,VA-SW-FIT,2024-08-14,vireo.in,1,1599,FIT-2407-1
VR887975,C108670,VA-EB-PL1,2024-08-14,vireo.in,1,2249,PL1-2405-4
VR888879,C102814,VA-HP-ST2,2024-08-14,vireo.in,1,4999,ST2-2407-4
VR891676,C103154,VA-EB-PL1,2024-08-14,Flipkart,1,2374,PL1-2407-2
VR896372,C104140,VA-NB-ARC,2024-08-14,vireo.in,1,1299,ARC-2406-2
VR882384,C104197,VA-EB-PL1,2024-08-15,Amazon,1,2499,PL1-2407-4
VR891323,C107382,VA-HP-ST2,2024-08-15,vireo.in,1,4499,ST2-2406-4
VR902194,C103226,VA-SW-FIT,2024-08-15,Flipkart,1,1899,FIT-2407-3
VR902862,C101231,VA-NB-ARC,2024-08-15,Flipkart,1,1299,ARC-2405-2
VR907323,C105686,VA-EB-PL1,2024-08-15,Amazon,1,2499,PL1-2406-4
VR909434,C105240,VA-EB-PL1,2024-08-15,Amazon,1,2374,PL1-2407-4
VR881328,C108877,VA-EB-PL1,2024-08-16,Amazon,1,2249,PL1-2406-1
VR886841,C101027,VA-SW-NX1,2024-08-16,vireo.in,1,3999,NX1-2406-2
VR891786,C102475,VA-SW-FIT,2024-08-16,vireo.in,1,1599,FIT-2406-3
VR892170,C100101,VA-AC-CH65,2024-08-16,Amazon,1,1274,CH65-2405-2
VR893727,C104691,VA-EB-PL1,2024-08-16,vireo.in,1,2499,PL1-2407-3
VR899468,C109109,VA-EB-PL1,2024-08-16,vireo.in,1,2499,PL1-2407-1
VR905238,C106926,VA-EB-PL1,2024-08-16,vireo.in,1,2499,PL1-2407-4
VR905537,C102190,VA-SP-ORB,2024-08-16,Amazon,1,5699,ORB-2407-2
VR908709,C108708,VA-HP-ST2,2024-08-16,Flipkart,1,3999,ST2-2407-4
VR894249,C107878,VA-AC-CBL,2024-08-17,Amazon,1,399,CBL-2406-2
VR895051,C109040,VA-HP-ST2,2024-08-17,vireo.in,1,4749,ST2-2405-1
VR897198,C104188,VA-EB-PL1,2024-08-17,Amazon,1,2374,PL1-2405-1
VR897953,C106866,VA-NB-ARC,2024-08-17,vireo.in,1,1299,ARC-2406-1
VR906217,C103042,VA-SW-FIT,2024-08-17,vireo.in,1,1899,FIT-2407-2
VR907063,C108470,VA-SW-NX1,2024-08-17,vireo.in,1,4999,NX1-2406-4
VR893815,C109003,VA-EB-PL1,2024-08-18,Amazon,1,2499,PL1-2405-2
VR904352,C103310,VA-EB-PL1,2024-08-18,Flipkart,1,2124,PL1-2407-1
VR905272,C106517,VA-EB-PL1,2024-08-18,Amazon,1,1999,PL1-2405-2
VR907968,C102025,VA-AC-CH65,2024-08-18,Amazon,1,1499,CH65-2407-1
VR883144,C103136,VA-EB-PL1,2024-08-19,Amazon,1,2124,PL1-2407-1
VR886854,C107919,VA-NB-ARC,2024-08-19,Flipkart,1,1299,ARC-2407-2
VR888834,C106128,VA-SW-FIT,2024-08-19,vireo.in,1,1599,FIT-2406-2
VR889645,C107914,VA-EB-PL1,2024-08-19,vireo.in,1,2374,PL1-2407-1
VR895362,C100065,VA-SP-ORB,2024-08-19,vireo.in,1,5999,ORB-2407-2
VR900616,C104731,VA-SW-FIT,2024-08-19,Flipkart,1,1999,FIT-2407-4
VR905076,C109358,VA-SW-FIT,2024-08-19,vireo.in,1,1899,FIT-2406-2
VR905542,C103138,VA-SW-FIT,2024-08-19,Amazon,1,1899,FIT-2406-1
VR906898,C104682,VA-SW-FIT,2024-08-19,Amazon,1,1899,FIT-2407-2
VR882386,C102989,VA-EB-PL1,2024-08-20,Flipkart,1,2249,PL1-2406-2
VR887288,C104773,VA-AC-CBL,2024-08-20,vireo.in,1,339,CBL-2406-2
VR888246,C106725,VA-EB-PL1,2024-08-20,vireo.in,1,2499,PL1-2406-4
VR889421,C105763,VA-HP-ST2,2024-08-20,Amazon,1,4999,ST2-2407-2
VR895471,C101696,VA-SP-ORB,2024-08-20,Flipkart,1,4799,ORB-2405-4
VR903483,C105242,VA-SW-FIT,2024-08-20,vireo.in,1,1999,FIT-2407-1
VR905647,C102797,VA-SW-FIT,2024-08-20,vireo.in,1,1899,FIT-2407-2
VR906049,C105172,VA-EB-PL1,2024-08-20,Flipkart,1,2499,PL1-2405-3
VR907734,C101895,VA-SW-NX1,2024-08-20,vireo.in,1,4999,NX1-2407-4
VR884927,C100817,VA-SW-NX1,2024-08-21,Amazon,1,4499,NX1-2407-2
VR884968,C102086,VA-SW-FIT,2024-08-21,vireo.in,1,1999,FIT-2407-1
VR886364,C104414,VA-EB-PL1,2024-08-21,Flipkart,2,4998,PL1-2405-1
VR893411,C104101,VA-EB-PL1,2024-08-21,Flipkart,2,4998,PL1-2406-3
VR897442,C106261,VA-EB-PL1,2024-08-21,Amazon,1,2249,PL1-2405-1
VR898644,C102743,VA-SP-ORB,2024-08-21,vireo.in,1,5699,ORB-2407-4
VR901507,C108667,VA-EB-PL1,2024-08-21,Flipkart,2,4998,PL1-2407-3
VR904615,C108219,VA-SP-ORB,2024-08-21,Flipkart,1,5699,ORB-2406-2
VR904983,C103331,VA-EB-PL1,2024-08-21,Amazon,1,2374,PL1-2405-4
VR880679,C102556,VA-SP-ORB,2024-08-22,vireo.in,1,5999,ORB-2405-2
VR880999,C104964,VA-EB-PL1,2024-08-22,vireo.in,1,2499,PL1-2405-3
VR881779,C100482,VA-NB-ARC,2024-08-22,vireo.in,1,1299,ARC-2407-4
VR887622,C101200,VA-EB-PL1,2024-08-22,Amazon,2,4498,PL1-2407-2
VR894853,C101724,VA-EB-PL1,2024-08-22,vireo.in,1,2499,PL1-2407-4
VR895223,C107565,VA-SW-FIT,2024-08-22,Amazon,1,1699,FIT-2406-1
VR896487,C108076,VA-SW-NX1,2024-08-22,vireo.in,1,4999,NX1-2407-1
VR897128,C109414,VA-HP-ST2,2024-08-22,vireo.in,1,4749,ST2-2406-2
VR899191,C100226,VA-EB-PL1,2024-08-22,Flipkart,1,2374,PL1-2406-3
VR880441,C104041,VA-SW-FIT,2024-08-23,vireo.in,1,1799,FIT-2405-2
VR891933,C100720,VA-NB-ARC,2024-08-23,Amazon,2,2598,ARC-2407-1
VR907851,C105655,VA-NB-ARC,2024-08-23,Amazon,1,1104,ARC-2406-1
VR910549,C109247,VA-EB-PL1,2024-08-23,vireo.in,1,2249,PL1-2407-1
VR887924,C106528,VA-SW-NX1,2024-08-24,Flipkart,2,9998,NX1-2407-1
VR890940,C105239,VA-EB-PL1,2024-08-24,Amazon,1,2249,PL1-2407-2
VR895620,C108492,VA-SW-FIT,2024-08-24,vireo.in,1,1999,FIT-2407-2
VR895688,C106245,VA-SP-ORB,2024-08-24,Amazon,1,5999,ORB-2407-3
VR904670,C107885,VA-NB-ARC,2024-08-24,Flipkart,1,1169,ARC-2407-3
VR886462,C105475,VA-EB-PL1,2024-08-25,vireo.in,1,1999,PL1-2405-1
VR891955,C106934,VA-NB-ARC,2024-08-25,Flipkart,1,1299,ARC-2405-3
VR894116,C102376,VA-SW-FIT,2024-08-25,vireo.in,1,1599,FIT-2407-4
VR903917,C107665,VA-SW-FIT,2024-08-25,Amazon,1,1699,FIT-2406-3
VR910418,C107800,VA-SW-NX1,2024-08-25,Amazon,1,4249,NX1-2406-2
VR884239,C109027,VA-EB-PL1,2024-08-26,vireo.in,1,2249,PL1-2407-1
VR888584,C108773,VA-EB-PL1,2024-08-26,vireo.in,1,2124,PL1-2405-2
VR903896,C102197,VA-SP-ORB,2024-08-26,Flipkart,1,5399,ORB-2407-4
VR910646,C103659,VA-EB-PL1,2024-08-26,vireo.in,1,2499,PL1-2406-2
VR884600,C107347,VA-SW-NX1,2024-08-27,Flipkart,1,4499,NX1-2407-3
VR885288,C108898,VA-EB-PL1,2024-08-27,Flipkart,1,1999,PL1-2407-2
VR885488,C107438,VA-SW-FIT,2024-08-27,Amazon,1,1999,FIT-2405-3
VR889490,C108176,VA-HP-ST2,2024-08-27,Flipkart,1,4999,ST2-2407-3
VR890134,C101693,VA-SW-NX1,2024-08-27,vireo.in,1,4999,NX1-2405-1
VR891239,C102045,VA-EB-PL1,2024-08-27,vireo.in,2,4998,PL1-2407-4
VR891832,C104523,VA-NB-ARC,2024-08-27,Amazon,1,1104,ARC-2408-4
VR908197,C102294,VA-EB-PL1,2024-08-27,vireo.in,1,2499,PL1-2407-3
VR908509,C104375,VA-EB-PL1,2024-08-27,vireo.in,1,2499,PL1-2405-1
VR899111,C106153,VA-SW-FIT,2024-08-28,Amazon,1,1999,FIT-2406-3
VR905738,C107382,VA-NB-ARC,2024-08-28,vireo.in,1,1039,ARC-2405-3
VR905943,C106486,VA-EB-PL1,2024-08-28,vireo.in,1,2124,PL1-2405-3
VR909357,C103003,VA-EB-PL1,2024-08-28,Amazon,1,2374,PL1-2405-1
VR910809,C101681,VA-EB-PL1,2024-08-28,Amazon,1,2249,PL1-2406-2
VR886280,C104620,VA-SW-NX1,2024-08-29,Flipkart,1,4999,NX1-2405-4
VR888627,C108717,VA-EB-PL1,2024-08-29,Amazon,1,2499,PL1-2407-4
VR892578,C100864,VA-EB-PL1,2024-08-29,Amazon,1,2249,PL1-2406-3
VR893034,C107104,VA-SP-ORB,2024-08-29,vireo.in,2,11398,ORB-2408-2
VR906251,C102054,VA-SW-FIT,2024-08-29,vireo.in,1,1999,FIT-2405-4
VR908152,C101593,VA-SW-FIT,2024-08-29,vireo.in,1,1899,FIT-2406-3
VR909225,C101782,VA-SP-ORB,2024-08-29,vireo.in,1,5099,ORB-2405-1
VR882843,C106301,VA-SW-NX1,2024-08-30,vireo.in,1,4249,NX1-2407-1
VR885034,C101306,VA-SW-FIT,2024-08-30,vireo.in,1,1799,FIT-2405-2
VR892334,C100085,VA-SP-ORB,2024-08-30,vireo.in,1,4799,ORB-2406-4
VR896408,C104451,VA-EB-PL1,2024-08-30,vireo.in,1,2374,PL1-2405-3
VR898747,C108564,VA-EB-PL1,2024-08-30,vireo.in,1,2124,PL1-2405-4
VR905711,C105279,VA-SW-FIT,2024-08-30,Amazon,1,1999,FIT-2407-3
VR907692,C104532,VA-EB-PL1,2024-08-30,Amazon,1,2499,PL1-2405-4
VR909521,C102132,VA-NB-ARC,2024-08-30,Amazon,1,1299,ARC-2407-3
VR910026,C108987,VA-SW-NX1,2024-08-30,vireo.in,1,4249,NX1-2407-1
VR880958,C105766,VA-NB-ARC,2024-08-31,Flipkart,1,1299,ARC-2407-3
VR884087,C103674,VA-SP-ORB,2024-08-31,vireo.in,1,5399,ORB-2407-3
VR886908,C106522,VA-SW-NX1,2024-08-31,vireo.in,1,4499,NX1-2407-2
VR890748,C108452,VA-SP-ORB,2024-08-31,vireo.in,1,5999,ORB-2406-4
VR892485,C102180,VA-EB-PL1,2024-08-31,Amazon,1,2499,PL1-2405-1
VR910873,C102974,VA-NB-ARC,2024-08-31,vireo.in,1,1234,ARC-2407-1
VR896657,C105937,VA-SW-FIT,2024-09-01,vireo.in,1,1899,FIT-2405-4
VR897787,C100894,VA-NB-ARC,2024-09-01,vireo.in,2,2598,ARC-2407-1
VR899725,C108240,VA-SW-FIT,2024-09-01,vireo.in,1,1699,FIT-2408-1
VR900825,C101363,VA-SW-FIT,2024-09-01,vireo.in,1,1599,FIT-2406-1
VR901116,C104679,VA-SW-FIT,2024-09-01,Flipkart,1,1999,FIT-2405-1
VR905319,C101515,VA-NB-ARC,2024-09-01,Flipkart,1,1234,ARC-2407-4
VR907137,C101271,VA-EB-PL1,2024-09-01,Amazon,1,2374,PL1-2407-2
VR883704,C100315,VA-SP-ORB,2024-09-02,Amazon,1,5999,ORB-2405-3
VR885588,C103769,VA-EB-PL1,2024-09-02,vireo.in,1,2374,PL1-2405-4
VR905969,C101206,VA-SW-FIT,2024-09-02,Amazon,1,1599,FIT-2406-3
VR880203,C104121,VA-EB-PL1,2024-09-03,Flipkart,1,2499,PL1-2408-4
VR883185,C109396,VA-SW-NX1,2024-09-03,vireo.in,1,4749,NX1-2408-3
VR883811,C109011,VA-AC-CBL,2024-09-03,vireo.in,1,399,CBL-2407-3
VR893295,C101464,VA-EB-PL1,2024-09-03,Flipkart,1,2499,PL1-2407-4
VR894736,C101005,VA-EB-PL1,2024-09-03,vireo.in,2,3998,PL1-2406-3
VR894937,C108957,VA-SW-FIT,2024-09-03,vireo.in,1,1999,FIT-2408-4
VR896915,C107090,VA-EB-PL1,2024-09-03,vireo.in,1,2499,PL1-2407-2
VR905195,C105167,VA-SP-ORB,2024-09-03,Amazon,1,5099,ORB-2407-4
VR882271,C100874,VA-SP-ORB,2024-09-04,vireo.in,1,5999,ORB-2407-1
VR884855,C108970,VA-EB-PL1,2024-09-04,vireo.in,1,2499,PL1-2406-4
VR888768,C101821,VA-AC-CH65,2024-09-04,Flipkart,1,1349,CH65-2407-3
VR891895,C101693,VA-SP-ORB,2024-09-04,Flipkart,1,5699,ORB-2407-2
VR892579,C100674,VA-AC-CH65,2024-09-04,Flipkart,1,1499,CH65-2408-4
VR893260,C103169,VA-SW-FIT,2024-09-04,Amazon,1,1999,FIT-2407-1
VR901386,C100810,VA-HP-ST2,2024-09-04,vireo.in,1,3999,ST2-2408-4
VR906071,C101264,VA-EB-PL1,2024-09-04,vireo.in,1,2249,PL1-2406-3
VR906237,C102956,VA-SW-FIT,2024-09-04,vireo.in,1,1699,FIT-2407-3
VR908429,C100395,VA-EB-PL1,2024-09-04,vireo.in,1,2374,PL1-2406-2
VR881909,C108072,VA-EB-PL1,2024-09-05,vireo.in,1,1999,PL1-2406-3
VR885493,C108576,VA-SP-ORB,2024-09-05,vireo.in,1,5099,ORB-2408-2
VR885813,C104874,VA-SW-FIT,2024-09-05,Flipkart,1,1999,FIT-2408-4
VR892050,C107276,VA-EB-PL1,2024-09-05,Amazon,1,2499,PL1-2407-3
VR893156,C104784,VA-SW-NX1,2024-09-05,vireo.in,1,4499,NX1-2405-4
VR897296,C100509,VA-AC-CBL,2024-09-05,vireo.in,1,399,CBL-2405-1
VR900587,C102951,VA-AC-CH65,2024-09-05,vireo.in,1,1199,CH65-2408-4
VR900627,C103727,VA-AC-CH65,2024-09-05,vireo.in,1,1424,CH65-2408-4
VR904190,C102639,VA-SW-NX1,2024-09-05,Amazon,1,3999,NX1-2406-4
VR905155,C104674,VA-NB-ARC,2024-09-05,Amazon,1,1299,ARC-2408-3
VR881205,C100628,VA-SP-ORB,2024-09-06,vireo.in,1,5999,ORB-2407-4
VR885827,C109097,VA-SW-FIT,2024-09-06,vireo.in,1,1899,FIT-2406-4
VR897567,C100076,VA-HP-ST2,2024-09-06,Flipkart,1,4999,ST2-2405-4
VR903136,C101244,VA-EB-PL1,2024-09-06,vireo.in,1,2499,PL1-2406-2
VR910562,C103822,VA-EB-PL1,2024-09-06,vireo.in,1,2374,PL1-2406-4
VR885839,C103938,VA-NB-ARC,2024-09-07,vireo.in,1,1039,ARC-2407-2
VR888614,C104426,VA-SW-NX1,2024-09-07,vireo.in,2,7998,NX1-2408-3
VR895016,C105967,VA-NB-ARC,2024-09-07,Flipkart,1,1299,ARC-2407-4
VR899285,C103166,VA-SW-FIT,2024-09-07,vireo.in,1,1599,FIT-2407-2
VR899932,C108833,VA-SW-FIT,2024-09-07,vireo.in,1,1599,FIT-2407-2
VR906761,C107584,VA-SP-ORB,2024-09-07,Flipkart,1,5399,ORB-2408-1
VR907370,C104341,VA-HP-ST2,2024-09-07,vireo.in,1,4999,ST2-2406-4
VR909571,C106208,VA-SP-ORB,2024-09-07,vireo.in,1,5099,ORB-2405-3
VR881729,C108462,VA-EB-PL1,2024-09-08,vireo.in,1,2124,PL1-2406-4
VR882840,C105113,VA-SW-FIT,2024-09-08,Amazon,1,1999,FIT-2406-3
VR885392,C106682,VA-SP-ORB,2024-09-08,vireo.in,1,5999,ORB-2407-4
VR891637,C107712,VA-NB-ARC,2024-09-08,vireo.in,1,1234,ARC-2407-4
VR899137,C109237,VA-SW-NX1,2024-09-08,vireo.in,1,4999,NX1-2407-3
VR899174,C105036,VA-EB-PL1,2024-09-08,vireo.in,1,2499,PL1-2407-2
VR906703,C107396,VA-EB-PL1,2024-09-08,vireo.in,1,2249,PL1-2407-4
VR909567,C105033,VA-SP-ORB,2024-09-08,vireo.in,1,5399,ORB-2405-2
VR885182,C108695,VA-SW-FIT,2024-09-09,vireo.in,1,1999,FIT-2405-1
VR885219,C107072,VA-SP-ORB,2024-09-09,vireo.in,1,5999,ORB-2406-4
VR886483,C109323,VA-EB-PL1,2024-09-09,vireo.in,1,2499,PL1-2407-3
VR889283,C106353,VA-EB-PL1,2024-09-09,vireo.in,1,2374,PL1-2406-2
VR892775,C101096,VA-SW-FIT,2024-09-09,Flipkart,1,1699,FIT-2408-4
VR898522,C102388,VA-AC-CH65,2024-09-09,vireo.in,1,1499,CH65-2406-4
VR902962,C108188,VA-EB-PL1,2024-09-09,vireo.in,1,2499,PL1-2408-2
VR903457,C101647,VA-AC-CH65,2024-09-09,vireo.in,1,1499,CH65-2408-1
VR903709,C106990,VA-SP-ORB,2024-09-09,Amazon,1,5399,ORB-2405-4
VR906518,C108766,VA-NB-ARC,2024-09-09,vireo.in,1,1104,ARC-2408-2
VR910863,C108344,VA-NB-ARC,2024-09-09,Amazon,1,1299,ARC-2405-2
VR880551,C106341,VA-HP-ST2,2024-09-10,vireo.in,1,3999,ST2-2405-1
VR893646,C102617,VA-EB-AIR,2024-09-10,vireo.in,1,1439,AIR-2405-3
VR893898,C102276,VA-AC-CBL,2024-09-10,vireo.in,1,359,CBL-2408-3
VR903289,C101095,VA-HP-ST2,2024-09-10,vireo.in,1,4999,ST2-2407-3
VR906327,C109343,VA-NB-ARC,2024-09-10,vireo.in,1,1169,ARC-2406-4
VR887645,C102788,VA-EB-AIR,2024-09-11,Amazon,2,2878,AIR-2406-4
VR895246,C101721,VA-SW-FIT,2024-09-11,Amazon,1,1899,FIT-2405-4
VR897230,C108753,VA-EB-PL1,2024-09-11,Amazon,1,2499,PL1-2407-1
VR898439,C100043,VA-SW-NX1,2024-09-11,vireo.in,1,4499,NX1-2407-4
VR901534,C108546,VA-EB-AIR,2024-09-11,Amazon,1,1799,AIR-2407-1
VR902275,C108546,VA-EB-AIR,2024-09-11,vireo.in,1,1799,AIR-2406-3
VR905370,C100048,VA-EB-PL1,2024-09-11,vireo.in,1,2124,PL1-2408-2
VR880934,C105495,VA-SW-NX1,2024-09-12,vireo.in,1,4999,NX1-2408-2
VR880955,C105887,VA-SW-FIT,2024-09-12,vireo.in,1,1699,FIT-2408-2
VR882095,C104366,VA-SP-ORB,2024-09-12,vireo.in,1,5399,ORB-2407-2
